Date,Volume
22/03/1985,24614400
25/03/1985,19992000
26/03/1985,13406400
27/03/1985,24763200
28/03/1985,25795200
29/03/1985,24777600
01/04/1985,34238400
02/04/1985,16867200
03/04/1985,10267200
04/04/1985,11380800
08/04/1985,8246400
09/04/1985,9470400
10/04/1985,18158400
11/04/1985,22939200
12/04/1985,25334400
15/04/1985,11942400
16/04/1985,26644800
17/04/1985,23068800
18/04/1985,48691200
19/04/1985,13003200
22/04/1985,13948800
23/04/1985,23875200
24/04/1985,26020800
25/04/1985,19156800
26/04/1985,13670400
29/04/1985,12979200
30/04/1985,21172800
01/05/1985,19166400
02/05/1985,8755200
03/05/1985,23702400
06/05/1985,16814400
07/05/1985,23304000
08/05/1985,11054400
09/05/1985,27494400
10/05/1985,45326400
13/05/1985,59620800
14/05/1985,29328000
15/05/1985,31363200
16/05/1985,15052800
17/05/1985,17467200
20/05/1985,35188800
21/05/1985,24715200
22/05/1985,17568000
23/05/1985,12734400
24/05/1985,30086400
28/05/1985,18614400
29/05/1985,13166400
30/05/1985,42345600
31/05/1985,32323200
03/06/1985,35952000
04/06/1985,25977600
05/06/1985,31214400
06/06/1985,46219200
07/06/1985,19924800
10/06/1985,39369600
11/06/1985,67123200
12/06/1985,39590400
13/06/1985,47131200
14/06/1985,78988800
17/06/1985,54835200
18/06/1985,47520000
19/06/1985,41913600
20/06/1985,20486400
21/06/1985,59414400
24/06/1985,37281600
25/06/1985,75124800
26/06/1985,46622400
27/06/1985,34219200
28/06/1985,32942400
01/07/1985,13296000
02/07/1985,24446400
03/07/1985,19166400
05/07/1985,16440000
08/07/1985,21633600
09/07/1985,27537600
10/07/1985,28646400
11/07/1985,25094400
12/07/1985,19612800
15/07/1985,26620800
16/07/1985,23443200
17/07/1985,96259200
18/07/1985,49996800
19/07/1985,32620800
22/07/1985,26678400
23/07/1985,92908800
24/07/1985,30057600
25/07/1985,27480000
26/07/1985,28838400
29/07/1985,35112000
30/07/1985,32337600
31/07/1985,34041600
01/08/1985,47001600
02/08/1985,26736000
05/08/1985,23304000
06/08/1985,22704000
07/08/1985,17524800
08/08/1985,36638400
09/08/1985,10248000
12/08/1985,16809600
13/08/1985,22843200
14/08/1985,18268800
15/08/1985,26217600
16/08/1985,16041600
19/08/1985,28132800
20/08/1985,30436800
21/08/1985,11587200
22/08/1985,15897600
23/08/1985,12945600
26/08/1985,12537600
27/08/1985,6216000
28/08/1985,8827200
29/08/1985,9628800
30/08/1985,8856000
03/09/1985,5212800
04/09/1985,8068800
05/09/1985,37296000
06/09/1985,28656000
09/09/1985,20092800
10/09/1985,17160000
11/09/1985,26083200
12/09/1985,51787200
13/09/1985,42388800
16/09/1985,36225600
17/09/1985,16113600
18/09/1985,40747200
19/09/1985,47990400
20/09/1985,24067200
23/09/1985,26860800
24/09/1985,13180800
25/09/1985,13430400
26/09/1985,26140800
30/09/1985,20198400
01/10/1985,12724800
02/10/1985,24585600
03/10/1985,40128000
04/10/1985,32721600
07/10/1985,32222400
08/10/1985,44217600
09/10/1985,20817600
10/10/1985,71107200
11/10/1985,53438400
14/10/1985,35539200
15/10/1985,23140800
16/10/1985,16214400
17/10/1985,16118400
18/10/1985,31176000
21/10/1985,18355200
22/10/1985,33561600
23/10/1985,32294400
24/10/1985,100291200
25/10/1985,48571200
28/10/1985,24297600
29/10/1985,30408000
30/10/1985,24921600
31/10/1985,14452800
01/11/1985,19108800
04/11/1985,24691200
05/11/1985,24211200
06/11/1985,56659200
07/11/1985,80779200
08/11/1985,23961600
11/11/1985,30374400
12/11/1985,44073600
13/11/1985,17126400
14/11/1985,25214400
15/11/1985,49089600
18/11/1985,30758400
19/11/1985,119664000
20/11/1985,53913600
21/11/1985,29640000
22/11/1985,36436800
25/11/1985,15744000
26/11/1985,21302400
27/11/1985,42072000
29/11/1985,14212800
02/12/1985,12388800
03/12/1985,14289600
04/12/1985,37953600
05/12/1985,84902400
06/12/1985,35083200
09/12/1985,29059200
10/12/1985,43132800
11/12/1985,41505600
12/12/1985,29697600
13/12/1985,41054400
16/12/1985,32496000
17/12/1985,31944000
18/12/1985,24316800
19/12/1985,27772800
20/12/1985,25416000
23/12/1985,22387200
24/12/1985,13598400
26/12/1985,9537600
27/12/1985,19267200
30/12/1985,13723200
31/12/1985,24019200
02/01/1986,12508800
03/01/1986,25747200
06/01/1986,37084800
07/01/1986,41995200
08/01/1986,55344000
09/01/1986,32760000
10/01/1986,30316800
13/01/1986,18187200
14/01/1986,22977600
15/01/1986,28900800
16/01/1986,46872000
17/01/1986,45038400
20/01/1986,28248000
21/01/1986,18979200
22/01/1986,18484800
23/01/1986,15643200
24/01/1986,69916800
27/01/1986,186470400
28/01/1986,42854400
29/01/1986,94008000
30/01/1986,31348800
31/01/1986,18355200
03/02/1986,21004800
04/02/1986,76056000
05/02/1986,82401600
06/02/1986,165700800
07/02/1986,191558400
10/02/1986,50505600
11/02/1986,114499200
12/02/1986,105816000
13/02/1986,66916800
14/02/1986,41260800
18/02/1986,32236800
19/02/1986,47400000
20/02/1986,23145600
21/02/1986,28147200
24/02/1986,34051200
25/02/1986,27004800
26/02/1986,35491200
27/02/1986,29865600
28/02/1986,64003200
03/03/1986,61262400
04/03/1986,49473600
05/03/1986,64814400
06/03/1986,40497600
07/03/1986,53347200
10/03/1986,28276800
11/03/1986,64944000
12/03/1986,77400000
13/03/1986,50716800
14/03/1986,47208000
17/03/1986,26947200
18/03/1986,40896000
19/03/1986,21091200
20/03/1986,21614400
21/03/1986,33187200
24/03/1986,16588800
25/03/1986,26385600
26/03/1986,31886400
27/03/1986,37881600
31/03/1986,42926400
01/04/1986,44630400
02/04/1986,33595200
03/04/1986,32385600
04/04/1986,44155200
07/04/1986,40478400
08/04/1986,35452800
09/04/1986,32716800
10/04/1986,63878400
11/04/1986,84648000
14/04/1986,37161600
15/04/1986,25459200
16/04/1986,32294400
17/04/1986,47995200
18/04/1986,31051200
21/04/1986,22924800
22/04/1986,31814400
23/04/1986,21571200
24/04/1986,78820800
25/04/1986,77640000
28/04/1986,27264000
29/04/1986,51902400
30/04/1986,34891200
01/05/1986,16646400
02/05/1986,25680000
05/05/1986,15302400
06/05/1986,21604800
07/05/1986,13195200
08/05/1986,16156800
09/05/1986,17500800
12/05/1986,18398400
13/05/1986,12292800
14/05/1986,41448000
15/05/1986,40838400
16/05/1986,23260800
19/05/1986,19891200
20/05/1986,21859200
21/05/1986,10891200
22/05/1986,28550400
23/05/1986,48139200
27/05/1986,22430400
28/05/1986,65942400
29/05/1986,74097600
30/05/1986,21768000
02/06/1986,26136000
03/06/1986,30940800
04/06/1986,10459200
05/06/1986,7022400
06/06/1986,27892800
09/06/1986,52387200
10/06/1986,29121600
11/06/1986,65198400
12/06/1986,14832000
13/06/1986,51547200
16/06/1986,34339200
17/06/1986,61008000
18/06/1986,45268800
19/06/1986,44126400
20/06/1986,23668800
23/06/1986,18124800
24/06/1986,26601600
25/06/1986,15542400
26/06/1986,46929600
27/06/1986,14990400
30/06/1986,19521600
01/07/1986,17217600
02/07/1986,25574400
03/07/1986,22012800
07/07/1986,36816000
08/07/1986,37992000
09/07/1986,27648000
10/07/1986,63840000
11/07/1986,158400000
14/07/1986,28526400
15/07/1986,36662400
16/07/1986,40123200
17/07/1986,41059200
18/07/1986,37987200
21/07/1986,19555200
22/07/1986,21859200
23/07/1986,48960000
24/07/1986,54240000
25/07/1986,24912000
28/07/1986,26721600
29/07/1986,17755200
30/07/1986,37372800
31/07/1986,51360000
01/08/1986,40636800
04/08/1986,28396800
05/08/1986,34824000
06/08/1986,35313600
07/08/1986,28348800
08/08/1986,59520000
11/08/1986,32486400
12/08/1986,55200000
13/08/1986,34300800
14/08/1986,14678400
15/08/1986,14184000
18/08/1986,7665600
19/08/1986,16334400
20/08/1986,17424000
21/08/1986,33724800
22/08/1986,26433600
25/08/1986,21561600
26/08/1986,18734400
27/08/1986,23198400
28/08/1986,18960000
29/08/1986,43963200
02/09/1986,35164800
03/09/1986,35817600
04/09/1986,39115200
05/09/1986,33139200
08/09/1986,19526400
09/09/1986,40598400
10/09/1986,32419200
11/09/1986,45628800
12/09/1986,45331200
15/09/1986,29664000
16/09/1986,19737600
17/09/1986,18734400
18/09/1986,28041600
19/09/1986,25766400
22/09/1986,12028800
23/09/1986,52800000
24/09/1986,44064000
25/09/1986,28915200
26/09/1986,32937600
29/09/1986,33532800
30/09/1986,22627200
01/10/1986,26827200
02/10/1986,39240000
03/10/1986,244800
06/10/1986,48000000
07/10/1986,31411200
08/10/1986,41846400
09/10/1986,54240000
10/10/1986,83520000
13/10/1986,7776000
14/10/1986,15508800
15/10/1986,37459200
16/10/1986,12417600
17/10/1986,18216000
20/10/1986,12763200
21/10/1986,27096000
22/10/1986,15292800
23/10/1986,57120000
24/10/1986,40411200
27/10/1986,33561600
28/10/1986,22065600
29/10/1986,16809600
30/10/1986,30014400
31/10/1986,38803200
03/11/1986,15993600
04/11/1986,42470400
05/11/1986,44563200
06/11/1986,36556800
07/11/1986,18350400
10/11/1986,19598400
11/11/1986,13776000
12/11/1986,11342400
13/11/1986,13257600
14/11/1986,8568000
17/11/1986,16641600
18/11/1986,16267200
19/11/1986,27580800
20/11/1986,12211200
21/11/1986,29049600
24/11/1986,49440000
25/11/1986,27729600
26/11/1986,25243200
28/11/1986,16459200
01/12/1986,35688000
02/12/1986,70560000
03/12/1986,33014400
04/12/1986,35112000
05/12/1986,20721600
08/12/1986,22857600
09/12/1986,27772800
10/12/1986,18355200
11/12/1986,52320000
12/12/1986,24998400
15/12/1986,19771200
16/12/1986,46387200
17/12/1986,27902400
18/12/1986,17630400
19/12/1986,48480000
22/12/1986,25761600
23/12/1986,50880000
24/12/1986,10776000
26/12/1986,7588800
29/12/1986,11827200
30/12/1986,39014400
31/12/1986,20222400
02/01/1987,5788800
05/01/1987,30561600
06/01/1987,42052800
07/01/1987,32328000
08/01/1987,76800000
09/01/1987,84960000
12/01/1987,65280000
13/01/1987,52320000
14/01/1987,175200000
15/01/1987,180960000
16/01/1987,76320000
19/01/1987,96480000
20/01/1987,76320000
21/01/1987,46948800
22/01/1987,100320000
23/01/1987,166080000
26/01/1987,30316800
27/01/1987,68640000
28/01/1987,101760000
29/01/1987,126720000
30/01/1987,158400000
02/02/1987,249600000
03/02/1987,146880000
04/02/1987,81120000
05/02/1987,81600000
06/02/1987,97440000
09/02/1987,48000000
10/02/1987,85920000
11/02/1987,135840000
12/02/1987,112800000
13/02/1987,65760000
17/02/1987,85440000
18/02/1987,72960000
19/02/1987,64320000
20/02/1987,44342400
23/02/1987,69600000
24/02/1987,48000000
25/02/1987,116160000
26/02/1987,91200000
27/02/1987,45379200
02/03/1987,67200000
03/03/1987,64320000
04/03/1987,89760000
05/03/1987,63840000
06/03/1987,35328000
09/03/1987,40636800
10/03/1987,43051200
11/03/1987,40190400
12/03/1987,55680000
13/03/1987,47880000
16/03/1987,30000000
17/03/1987,49920000
18/03/1987,102240000
19/03/1987,79680000
20/03/1987,74880000
23/03/1987,58560000
24/03/1987,43900800
25/03/1987,80160000
26/03/1987,72960000
27/03/1987,141600000
30/03/1987,86880000
31/03/1987,51840000
01/04/1987,66720000
02/04/1987,89280000
03/04/1987,122880000
06/04/1987,39686400
07/04/1987,62400000
08/04/1987,85920000
09/04/1987,63840000
10/04/1987,109920000
13/04/1987,68160000
14/04/1987,92640000
15/04/1987,70560000
16/04/1987,67200000
20/04/1987,32419200
21/04/1987,66720000
22/04/1987,87360000
23/04/1987,78240000
24/04/1987,77760000
27/04/1987,69120000
28/04/1987,72480000
29/04/1987,60960000
30/04/1987,115680000
01/05/1987,46454400
04/05/1987,20803200
05/05/1987,30278400
06/05/1987,61440000
07/05/1987,48960000
08/05/1987,48960000
11/05/1987,84960000
12/05/1987,45811200
13/05/1987,51840000
14/05/1987,18897600
15/05/1987,23596800
18/05/1987,60480000
19/05/1987,61440000
20/05/1987,82560000
21/05/1987,25171200
22/05/1987,42547200
26/05/1987,48960000
27/05/1987,28752000
28/05/1987,25353600
29/05/1987,48960000
01/06/1987,33244800
02/06/1987,87840000
03/06/1987,70560000
04/06/1987,27326400
05/06/1987,20496000
08/06/1987,52800000
09/06/1987,98880000
10/06/1987,55680000
11/06/1987,61440000
12/06/1987,41280000
15/06/1987,53760000
16/06/1987,75840000
17/06/1987,47251200
18/06/1987,27120000
19/06/1987,39897600
22/06/1987,24019200
23/06/1987,27268800
24/06/1987,31675200
25/06/1987,79200000
26/06/1987,127680000
29/06/1987,61920000
30/06/1987,56160000
01/07/1987,60000000
02/07/1987,39744000
06/07/1987,29606400
07/07/1987,22281600
08/07/1987,56640000
09/07/1987,48000000
10/07/1987,48000000
13/07/1987,39225600
14/07/1987,130560000
15/07/1987,61440000
16/07/1987,46891200
17/07/1987,69600000
20/07/1987,28123200
21/07/1987,40752000
22/07/1987,75360000
23/07/1987,34416000
24/07/1987,31176000
27/07/1987,10862400
28/07/1987,46348800
29/07/1987,25080000
30/07/1987,34900800
31/07/1987,55200000
03/08/1987,43200000
04/08/1987,38572800
05/08/1987,41529600
06/08/1987,51840000
07/08/1987,91200000
10/08/1987,45681600
11/08/1987,102240000
12/08/1987,66720000
13/08/1987,51360000
14/08/1987,43622400
17/08/1987,34617600
18/08/1987,53280000
19/08/1987,34473600
20/08/1987,46886400
21/08/1987,56640000
24/08/1987,39912000
25/08/1987,51840000
26/08/1987,73440000
27/08/1987,134880000
28/08/1987,66720000
31/08/1987,53760000
01/09/1987,44740800
02/09/1987,76320000
03/09/1987,79680000
04/09/1987,65280000
08/09/1987,60960000
09/09/1987,53280000
10/09/1987,84960000
11/09/1987,50880000
14/09/1987,32409600
15/09/1987,34488000
16/09/1987,59520000
17/09/1987,51840000
18/09/1987,48480000
21/09/1987,62400000
22/09/1987,63840000
23/09/1987,124800000
24/09/1987,54240000
25/09/1987,45451200
28/09/1987,114240000
29/09/1987,60480000
30/09/1987,60960000
01/10/1987,93600000
02/10/1987,124800000
05/10/1987,66720000
06/10/1987,83520000
07/10/1987,70560000
08/10/1987,68640000
09/10/1987,103680000
12/10/1987,71520000
13/10/1987,95040000
14/10/1987,82080000
15/10/1987,136320000
16/10/1987,109440000
19/10/1987,193920000
20/10/1987,127680000
21/10/1987,159840000
22/10/1987,291360000
23/10/1987,120960000
26/10/1987,108000000
27/10/1987,99360000
28/10/1987,158880000
29/10/1987,154880000
30/10/1987,128320000
02/11/1987,64000000
03/11/1987,85760000
04/11/1987,67840000
05/11/1987,76480000
06/11/1987,107200000
09/11/1987,79040000
10/11/1987,64320000
11/11/1987,64320000
12/11/1987,100480000
13/11/1987,48320000
16/11/1987,40320000
17/11/1987,68480000
18/11/1987,76160000
19/11/1987,57600000
20/11/1987,113280000
23/11/1987,39680000
24/11/1987,76800000
25/11/1987,35200000
27/11/1987,14406400
30/11/1987,59840000
01/12/1987,31769600
02/12/1987,40640000
03/12/1987,45440000
04/12/1987,66880000
07/12/1987,54400000
08/12/1987,74880000
09/12/1987,53120000
10/12/1987,305280000
11/12/1987,44480000
14/12/1987,86400000
15/12/1987,51840000
16/12/1987,41280000
17/12/1987,55360000
18/12/1987,46080000
21/12/1987,38400000
22/12/1987,62400000
23/12/1987,51200000
24/12/1987,25091200
28/12/1987,52800000
29/12/1987,44800000
30/12/1987,44160000
31/12/1987,33920000
04/01/1988,38400000
05/01/1988,56960000
06/01/1988,59840000
07/01/1988,58880000
08/01/1988,72320000
11/01/1988,59200000
12/01/1988,101440000
13/01/1988,125440000
14/01/1988,76160000
15/01/1988,100480000
18/01/1988,39040000
19/01/1988,50560000
20/01/1988,117760000
21/01/1988,74880000
22/01/1988,69760000
25/01/1988,37760000
26/01/1988,31206400
27/01/1988,51840000
28/01/1988,23776000
29/01/1988,53120000
01/02/1988,44160000
02/02/1988,32960000
03/02/1988,43200000
04/02/1988,47360000
05/02/1988,43520000
08/02/1988,32320000
09/02/1988,38400000
10/02/1988,69120000
11/02/1988,41600000
12/02/1988,40640000
16/02/1988,36800000
17/02/1988,43840000
18/02/1988,46720000
19/02/1988,35200000
22/02/1988,75200000
23/02/1988,95360000
24/02/1988,52480000
25/02/1988,90880000
26/02/1988,86400000
29/02/1988,57920000
01/03/1988,59840000
02/03/1988,71040000
03/03/1988,63360000
04/03/1988,91200000
07/03/1988,96640000
08/03/1988,72640000
09/03/1988,87360000
10/03/1988,102080000
11/03/1988,60480000
14/03/1988,47040000
15/03/1988,53120000
16/03/1988,158720000
17/03/1988,66240000
18/03/1988,72960000
21/03/1988,29228800
22/03/1988,47680000
23/03/1988,55040000
24/03/1988,67520000
25/03/1988,39040000
28/03/1988,47360000
29/03/1988,50560000
30/03/1988,73600000
31/03/1988,30748800
04/04/1988,33920000
05/04/1988,32640000
06/04/1988,53760000
07/04/1988,104320000
08/04/1988,63040000
11/04/1988,74880000
12/04/1988,29875200
13/04/1988,38400000
14/04/1988,54080000
15/04/1988,66240000
18/04/1988,37120000
19/04/1988,35427200
20/04/1988,44800000
21/04/1988,49600000
22/04/1988,32640000
25/04/1988,26556800
26/04/1988,42880000
27/04/1988,40320000
28/04/1988,53440000
29/04/1988,37760000
02/05/1988,16131200
03/05/1988,34240000
04/05/1988,52480000
05/05/1988,29148800
06/05/1988,48320000
09/05/1988,31504000
10/05/1988,42560000
11/05/1988,42560000
12/05/1988,26659200
13/05/1988,22377600
16/05/1988,23984000
17/05/1988,45760000
18/05/1988,39040000
19/05/1988,83520000
20/05/1988,36800000
23/05/1988,38080000
24/05/1988,28966400
25/05/1988,17392000
26/05/1988,24576000
27/05/1988,17641600
31/05/1988,36160000
01/06/1988,49280000
02/06/1988,57280000
03/06/1988,62720000
06/06/1988,85760000
07/06/1988,99200000
08/06/1988,99520000
09/06/1988,59840000
10/06/1988,56000000
13/06/1988,74560000
14/06/1988,87340800
15/06/1988,38720000
16/06/1988,88678400
17/06/1988,50707200
20/06/1988,32646400
21/06/1988,59827200
22/06/1988,84195200
23/06/1988,56480000
24/06/1988,40201600
27/06/1988,17891200
28/06/1988,31347200
29/06/1988,34195200
30/06/1988,48016000
01/07/1988,43708800
05/07/1988,35849600
06/07/1988,36272000
07/07/1988,44294400
08/07/1988,18553600
11/07/1988,48729600
12/07/1988,123193600
13/07/1988,67932800
14/07/1988,27072000
15/07/1988,34560000
18/07/1988,21190400
19/07/1988,44617600
20/07/1988,63747200
21/07/1988,47116800
22/07/1988,59980800
25/07/1988,33161600
26/07/1988,65280000
27/07/1988,39779200
28/07/1988,30339200
29/07/1988,37200000
01/08/1988,24812800
02/08/1988,33936000
03/08/1988,27993600
04/08/1988,27872000
05/08/1988,22700800
08/08/1988,27011200
09/08/1988,91609600
10/08/1988,75084800
11/08/1988,68921600
12/08/1988,43497600
15/08/1988,52848000
16/08/1988,60025600
17/08/1988,52432000
18/08/1988,37900800
19/08/1988,53440000
22/08/1988,61158400
23/08/1988,88182400
24/08/1988,62899200
25/08/1988,90560000
26/08/1988,84697600
29/08/1988,52035200
30/08/1988,22707200
31/08/1988,47321600
01/09/1988,110915200
02/09/1988,100108800
06/09/1988,56128000
07/09/1988,64656000
08/09/1988,147145600
09/09/1988,85232000
12/09/1988,52812800
13/09/1988,53014400
14/09/1988,67120000
15/09/1988,42880000
16/09/1988,40243200
19/09/1988,43504000
20/09/1988,37465600
21/09/1988,32585600
